ew	mc	pps
0.005710385026	0.01064215042	0.02158751535
0.01194403404	0.01098132871	0.02955949384
0.001801401196	0.001345431583	0.0005347724085
0.001765135475	7.870642129e-05	0.0004537426195
0.0001346469295	0.00280310984	0.001310867864
0.0006790486454	2.693116354e-05	0.002533388173
0.001212559302	0.0006381487359	0.003145022023
0.007437460054	0.002102093129	0.003929527587
0.0008505452087	0.01037317405	0.009757640417
0.001421584348	0.0004986636476	0.003560690517
0.0001771502536	0.001330937541	0.004249031545
0.003938503924	0.004972762163	0.01508246369
0.0008204073266	0.0007212846152	0.001534263553
4.377838329e-05	1.925522252e-05	5.267938238e-06
0.0003038147139	4.495912807e-05	3.678474114e-05
0.008648474927	0.005324742263	0.0118365254
0.006061167753	0.003311713049	0.008236326361
8.174386921e-06	5.449591281e-06	5.449591281e-06
8.174386921e-06	5.449591281e-06	5.449591281e-06
0.007242023432	0.01954234478	0.02013704243
0.009037472957	0.00815259598	0.0002322360058
0.002874350696	0.005518667242	0.003393125465
0.0005642269036	0.0005676255677	0.003783206876
0.0007145236967	0.002720470346	0.003766204122
0.007347893598	2.735492466e-05	0.00408245368
0.001090011116	0.0001020533542	0.004288546625
6.675749319e-05	1.226158038e-05	6.948228883e-05
4.08719346e-05	1.36239782e-05	3.633060854e-05
0.006043335453	0.009674441703	0.007547854595
0.01157862173	0.01104852832	0.001456821926
0.0006812365392	0.0005912398879	0.002561674587
3.169969823e-05	0.001028570948	0.002453583998
0.006054543673	0.01209461933	0.01738792941
0.01043369916	0.01621363054	0.01083870209
0.00055582615	0.003060443977	0.003984154957
0.0002832004746	0.001309935613	0.003248128662
0.0001535554556	0.001045807181	0.00362543349
0.005728427176	0.0005599672983	0.002989402061
0.0004707118252	0.0003922117603	0.0004707118252
0.006162711268	0.002025578966	0.001553999931
0.009358643531	0.008456793161	0.001943465451
0.0001674421902	0.000501361568	0.002801511757
0.008295093283	0.01222554329	0.0003963584768
0.004668659048	0.0003260092118	5.984147071e-05
0.0009025426322	0.001034587059	0.004081956399
0.001887145112	0.002377190658	7.251949241e-05
0.0009559302055	0.01327260553	0.007896082019
0.01401015772	0.009462961929	0.001884286585
0.002205887173	0.0002595803807	0.004157678783
0.0009889157586	0.003254335511	0.0002541193212
0.02145165607	0.0005922294272	0.01482984575
4.170882181e-05	0.002816900167	0.0007008705526
0.0005891743238	0.0009060330663	0.005244062855
0.0002782613731	0.001780547134	0.002704352185
0.0137010122	0.003816845928	0.002101099149
0.0004078183373	0.0001589229152	0.001852631434
0.001663803287	6.222299139e-05	0.002072053947
0.002222811401	0.001242580081	0.003899948073
0.001958637422	0.0008341724954	0.003924757669
0.0004584957185	0.001158748518	0.003092075229
0.0002266644109	0.001206667863	0.005997433504
0.001668942733	2.180200588e-05	1.279061501e-05
0.001809997246	3.102777552e-05	4.37250751e-05
0.001711170939	0.0008953605145	0.002913767157
0.002813797858	0.0005237617208	0.001622676335
0.002318029946	0.001289824869	0.002953819066
0.003150528157	0.009023264553	0.002313580823
0.008772210992	0.01320861702	0.0003741067148
0.005009909587	0.001275859333	0.001628803727
0.0006948373728	0.0006084142895	0.003367562713
0.01763579062	0.005053449192	0.008511423736
0.01280119966	0.01057780801	0.001726595218
0.008393970383	0.0009549250829	0.002879385417
0.002728025235	0.000166182571	0.003262788186
0.001257316266	0.0009309406865	0.008072087028
0.0006227908101	0.001624960328	0.004841717727
0.002439450583	0.00644210307	0.01735576992
0.002178719906	0.0006937543224	0.0003651840996
0.004889469181	0.005827214666	0.01137681612
0.0004202335836	0.003841735024	0.002106138702
0.0004236464415	0.001460957365	0.003077978264
0.0001374709031	0.0008958570319	0.0005731047573
0.0006346585638	0.001027995237	0.002173460596
0.0009520444324	0.001041674754	0.003470205629
0.00081519167	0.00168516931	0.0008493737113
8.258634398e-05	0.002475215209	0.003649417195
0.00722990015	0.0009434563743	0.001116848957
0.002020086295	0.002067004396	0.00211149514
0.009200201485	0.01338333171	2.599082624e-05
0.00974735794	0.002275256079	0.01005884019
0.0004447354524	0.0004558531685	0.001517885741
0.001308053902	0.003038615149	0.01774280869
0.00180076276	0.0009931648851	0.003926811937
0.02576517453	0.01514688012	0.0004606258828
0.0001196914805	0.002466232322	0.004375097262
0.001277325168	0.001672622796	0.0051109042
0.002703361564	0.00395774885	0.002331172491
6.184329995e-06	0.0005732818351	0.003551032562
0.002724813737	0.00119824736	0.005805233823
0.001036584138	0.0009568696811	0.003165010304
0.002544476567	0.0005267468735	0.001480407366
0.001492930843	0.005217057259	0.003300182809
0.005873174401	0.009191089204	0.00201043664
0.001813166678	0.004451781758	0.005141983079
0.01084297298	0.004508734317	0.002571906577
0.008661051878	0.001065827661	0.008640737949
0.006387556754	8.408585833e-05	0.02436121379
0.003837096663	0.001054874388	4.639560031e-05
0.01194168938	0.00475460118	0.004431501039
2.689321852e-05	0.0002482710996	0.00348590866
0.001460034534	0.008561304464	0.001618034128
0.0009599501378	0.000873411153	0.004032502256
0.009319806513	0.01405923479	0.0002395697055
0.01642896413	0.01480302184	0.002999901022
0.002342888491	0.002489787182	0.005895355943
0.007438728036	0.0001194276544	0.0181467315
0.002754439035	0.008312525022	0.003491546575
0.0005491373938	0.001019238077	0.00152249992
0.002090298338	0.001448554368	0.002649958241
0.008842107005	0.001008016835	0.0082134788
0.0054526099	0.003652019604	0.002808730274
0.001306574417	0.00225866468	0.001100698924
0.001115893877	0.001118837939	0.0009805011182
0.002023461823	0.00429025275	0.005415290155
0.0001969025801	0.001864441197	0.003066758125
0.0003022367372	0.0002332932444	0.00331586181
