Node	baseline exact	exact	ew
0	0.09475369431	0.09270834199	0.1052977158
1	0.09919684628	0.0984023683	0.1042560753
2	0.07140572244	0.06535950044	0.07682507506
3	0.08546637811	0.07931170619	0.08573161233
4	0.1136703704	0.1114343855	0.1205620014
5	0.1113305892	0.1101149995	0.1137027261
6	0.01853249324	0.02869666116	0.01077998028
7	0.05935147976	0.06041464246	0.06349107223
8	0.02103556615	0.005286413726	0.01349375999
9	0.06632420314	0.06887478907	0.07159063815
10	0.1023453232	0.1011723087	0.1097306435
11	0.1043801556	0.1037208281	0.1118206476
12	0.1034262273	0.1017580436	0.1057637418
13	0.1018511711	0.1009055958	0.1068876829
14	0.09104274225	0.09053256676	0.09668174368
15	0.1058965935	0.1054668459	0.1088733457
16	0.1084192303	0.1075144608	0.1114428461
17	0.1184634882	0.1176194221	0.1249188728
18	0.1092227233	0.1069513913	0.1136853891
19	0.1036541797	0.102861309	0.108182787
20	0.08796294639	0.08751514517	0.08892706172
21	0.0817115397	0.08237315348	0.08539295361
22	0.05333627256	0.04169353703	0.04522988518
23	0.06674637037	0.06491204053	0.06513657568
24	0.01049521574	0	0.009596390252
25	0.05377507716	0.04562216623	0.04723621503
26	0.009457322706	0.01026935594	0.01897190902
27	0.02255268453	0.02799381791	0.02656069468
28	0	0.005322479595	0
29	0.03535438205	0.04510661464	1.525982861
30	0.07301171728	0.07324114684	0.07235037352
31	0.08945980596	0.08765924338	0.09061378046
32	0.03811859225	0.01517939978	0.02165912282
33	0.1086563175	0.1068283779	0.1087437912
34	0.1178857283	0.1173934156	0.1199490527
35	0.04850325971	0.0477793607	0.5495164981
36	0.1306931152	0.1312507714	0.1435187176
37	0.1025364067	0.1059743898	0.1037199201
38	0.1061216836	0.1029067809	0.1036336546
39	0.104961637	0.1034795833	0.1114536009
40	0.0001008174387	0.0001498637602	1
41	0.0001907356948	0.0002370572207	1.4
42	0.09671144519	0.09947819497	0.09872649582
43	0.07215313715	0.07071812814	0.1800697558
44	0.1182598123	0.1168576692	0.1206129939
45	0.1105738375	0.1109440418	0.1157589214
46	0.1002026002	0.09949039141	0.09930342557
47	0.1029195831	0.1040051312	0.104996176
48	0.0741175923	0.08606893289	0.2734861835
49	0.07815681125	0.07109969494	0.08139031068
50	0.06991480133	0.03523050083	0.7626231887
51	0.03892494152	0.04270905886	0.03572874864
52	0.06951662004	0.08186068547	0.08084489305
53	0.04362085135	0.05200723267	0.02620563787
54	0.1039027423	0.1028070231	0.1055627259
55	0.01665835633	0	0.03447744463
56	0.07933613922	0.07908994469	0.07780014051
57	0.09337018659	0.09285658377	0.095089592
58	0.09710057091	0.09636571341	0.09988228606
59	0.1074639148	0.1056777155	0.1053698494
60	0.07301052955	0.07535342158	0.4645133179
61	0.09010811825	0.08778462458	0.4860176859
62	0.09149700284	0.08911177016	0.09429934371
63	0.1045593517	0.1034910845	0.10875639
64	0.1069164847	0.1051345493	0.1147451956
65	0.1012024589	0.09981077534	0.1040217709
66	0.09909664406	0.09950122089	0.1019319208
67	0.0001237685637	0.0001346761209	9.384224569e-05
68	0.001283924223	0.001153589158	0.001437209706
69	0.08919900023	0.09566585768	0.2793682588
70	0.04709726407	0.05682489494	0.2488448594
71	0.02455447477	0.006810717054	0.01404653386
72	0.08039742305	0.08021352872	0.08410854936
73	0.1151155006	0.1132281824	0.1215948017
74	0.1029599956	0.1012632895	0.1086367776
75	0.098161966	0.1007891346	0.08186745442
76	0.1127366454	0.1120473553	0.1161472876
77	0.1007068829	0.1014455879	0.1028157663
78	0.1026093115	0.1017937525	0.1092467499
79	0.05698764235	0.05838401102	0.1602721495
80	0.0684470854	0.07571643481	0.07771147537
81	0.03444605093	0.01383376378	0.05200644828
82	0.07887845448	0.07928987839	0.07557465903
83	0.00306307073	0.009834242214	0.01223806231
84	0.08293509419	0.08189316065	0.08115123887
85	0.01791306778	0.02797166539	0.01443079227
86	0.07786419016	0.08139247715	0.03232924089
87	0.09474282443	0.09479449151	0.09656688486
88	0.1105529311	0.1005659339	0.1187780816
89	0.07641138478	0.04343265694	0.08269906259
90	0.1102835789	0.1063308854	0.1064050189
91	0.08876637738	0.08822138058	0.08250492081
92	0.1015118038	0.101963036	0.1067999849
93	0.0431445011	0.04957244357	0.05191602637
94	0.08716085737	0.0863571595	0.09019341037
95	0.09806400304	0.09778236747	0.1003765979
96	0.1021417266	0.1021005351	0.1071248854
97	0.103126991	0.1025663308	0.1136598954
98	0.1052075334	0.105114207	0.107314572
99	0.1011531007	0.09987519506	0.1101159472
100	0.07864240643	0.08056878796	0.08259855724
101	0.0899195202	0.08849264109	0.0904846148
102	0.1154475187	0.116724036	0.123031598
103	0.1143274258	0.1142783687	0.1151175304
104	0.09747332167	0.09490064158	0.09261689962
105	0.06824294005	0.06755993186	0.07136141932
106	0.07010686907	0.06915125059	0.07156941128
107	0.08339225028	0.08347683943	0.08176343832
108	0.07728577737	0.07642690034	0.07974204734
109	0.004019243934	0.01626308697	0.01546752831
110	0.07626792102	0.09164119469	0.09599848338
111	0.08019618551	0.05997224498	0.08361496158
112	0.03235776264	0.01918710444	0.4120265213
113	0.08108437482	0.08173564744	0.08403097885
114	0.09537516746	0.09606988613	0.100005893
115	0.1085388238	0.110258988	0.1145535869
116	0.07749662973	0.08546618772	0.08919835861
117	0.07653435433	0.08096861349	0.07126012254
118	0.1085035936	0.1060796855	0.1070379436
119	0.09995160201	0.09835282258	0.1001670172
120	0.1032815652	0.1023253878	0.109126094
121	0.104923295	0.1083366655	0.1119510674
122	0.1201149266	0.1195475192	0.1249653798
123	0.1026069451	0.1036293084	0.107072503
124	0.1249936687	0.1225682375	0.1261935673
125	0.05440646459	0.05939668922	0.06755891731
126	0.1058284529	0.1047316346	0.1063688638
127	0.1032866207	0.1024977645	0.1070458466
128	7.327254943e-05	0.006567458817	0.2062314222
129	0.01044645221	0.01422438056	0.2136907453
130	0.05517500655	0.06114446629	0.05640888657
131	0.09314647581	0.09153723471	0.09659368196
132	0.03639750734	0.04164409266	0.0458587515
133	0.05897188832	0.0681363537	0.06478653487
134	0.05354621078	0.05592494771	0.0525088067
135	0.0462485187	0.02846531006	0.1536999404
136	0.03109445632	0.03331778291	0.6347582404
137	0.03070510401	0.02656409441	0.03275403346
138	0.05654548975	0.04678427949	0.05397641495
139	0.05306387582	0.0287866524	0.03664409924
140	0.08129942319	0.08347832589	0.08155360197
141	0.03906873934	0.04853007525	0.02056361855
142	0.1017803592	0.1002679083	0.1027183245
143	0.1050194924	0.1080624604	0.1141630214
144	0.02351390505	0.01301780051	0.7247445051
145	0.06805891112	0.06199606783	0.4601504237
146	0.09866399576	0.09645378257	0.1079393387
147	0.1101695254	0.1095569524	0.1186296354
148	0.07076661689	0.07139976729	0.07608507065
149	0.0736795162	0.0717892975	0.07701510859
150	0.09778445774	0.1013048069	0.1012790808
151	0.1043695472	0.1056213538	0.1132294352
152	0.08586802494	0.07657405857	0.08664364097
153	0.08801572338	0.08145005523	0.09993021201
154	0.1066269643	0.1043018476	0.09901239
155	0.09287025941	0.08952742584	0.09608647127
156	0.1043057748	0.1034922322	0.111360367
157	0.1170685874	0.116748558	0.1266183469
158	0.08378138298	0.07746167305	0.08029331139
159	0.008528060594	0.02245233687	1.12434025
160	0.020584889	0.03771569668	1.130066259
161	0.02040730966	0.02890124231	0.02730131958
162	0.05887445903	0.05750470783	0.1633322269
163	0.1072010641	0.1108172251	0.1088509616
164	0.1160891983	0.114524598	0.1199626022
165	0.04114508516	0.02998441262	0.02244860185
166	0.06636477656	0.05988420893	0.06769156839
167	0.1005211179	0.1008885815	0.1033418513
168	0.1012179908	0.1004070518	0.1029766177
169	0.08099518648	0.08079470425	0.09649347082
170	0.1067343463	0.1056161808	0.1147367818
171	0.01721788911	0.01974756444	0.02343100831
172	0.08839323516	0.08729152625	0.08849474528
173	0.01149913035	0.007656133815	0.3
174	0.1038903657	0.1048663897	0.1076707425
175	0	0.01422417762	0
176	0.08398736435	0.08390224992	0.08437904989
177	0.07783203244	0.08007961946	0.07680060736
178	0.05116891838	0.05642136137	0.03995260864
179	0.07290782627	0.07817786626	0.07154482072
180	0.0416908659	0.06094577877	0.04500804573
181	0.0812094527	0.08235453348	0.07934730947
182	0.05601657957	0.03424318703	0.01877254809
183	0.05780100891	0.05448753864	0.06238432593
184	0.1056074367	0.1093785445	0.1178549796
185	6.305955625e-05	0	0.0002291122654
186	0.00222522516	0.002197348913	0.002305771508
187	9.128065395e-05	6.08537693e-05	0.4
188	0.0002316076294	0.000204359673	1.2
189	0.1029509317	0.1023405707	0.1033336802
190	0.09210772657	0.08604160878	0.08388844091
191	0.07595384388	0.07800061059	0.07447682528
192	0.105455846	0.103182421	0.1047444194
193	0.06263131811	0.08276034207	0.06937334499
194	0.04809348269	0.02644699132	0.01089350664
195	0.1041218242	0.1032686783	0.1100491024
196	0.01872211497	0.04177455698	0.01182015239
197	0.0832012393	0.08297566148	0.07775218274
198	0.06945552151	0.06931422877	0.6490462209
199	0.03997133722	0.06091281557	0.3494763075
200	0.07001506243	0.04456575138	0.08148584775
201	0.002633672356	0.006113634237	0.005246567632
202	0.05537983995	0.06563030956	0.06493182077
203	0.01851368599	0.0177451374	1.304662882
204	0.01555469104	0.03825912844	1.510605451
205	0.08348934937	0.08190294091	0.09777423002
206	0.07398450126	0.05227171988	0.08026046697
207	0.1015497254	0.1011505251	0.1049416521
208	0.02204907877	0.01438750634	0.01992357833
209	0.07039415674	0.07797984563	0.2708694836
210	0.01985379489	0.05711743765	0.1188577392
211	0.05083323889	0.060658048	0.1349408044
212	0.1068967276	0.107964577	0.1107858073
213	0.08150769095	0.09067977871	0.09263721855
214	0.09393370414	0.09293510598	0.09460399975
215	0.08519852271	0.08664633243	0.08892026263
216	0.1099006224	0.1082968714	0.1101418771
217	0.02132368213	0.04883773711	0.4375461752
218	0.02380783544	0.06182159126	0.3500606843
219	0.08979422622	0.08865117763	0.09341997134
220	0.1036041903	0.1027055273	0.1106655244
221	0.08203744388	0.09344840818	0.08744217061
222	0.06854950519	0.06758874415	0.07117307613
223	0.07655671707	0.07530880508	0.08102817195
224	0.1113921606	0.1115855143	0.1160944746
225	0.07619964321	0.0771342045	0.06445938157
226	0.03952176542	0.04772746432	0.6448043641
227	0.09960680682	0.1013004145	0.108649414
228	0.07123904454	0.07300365572	0.07380945645
229	0.0751378897	0.07397707699	0.07887695453
230	0.09026175909	0.08920456588	0.09333607131
231	0.1031372323	0.1022950559	0.1103824402
232	0.04319357745	0.02414007811	0.3468806072
233	0.04669366436	0.02543614255	0.06149557286
234	0.09961474278	0.1002838846	0.1040816426
235	0.1028065024	0.1015907356	0.1086768337
236	0.0771443072	0.07190791093	0.07409266966
237	0.09303479944	0.09152771702	0.09485022796
238	5.235500195e-05	0	1.5
239	0.0003337874659	0.0002588555858	2.4
240	0.04719520748	0.03148198018	0.05156911938
241	0.09315211447	0.08403364311	0.09972896605
242	1.36239782e-05	0	0
243	1.36239782e-05	0	0
244	0.04098481652	0.05138416572	0.0603536012
245	0.01627484045	0.01409681383	0.3171742556
246	0.07060271931	0.0698865522	0.07306729077
247	0.1058577986	0.1046638061	0.1082511752
248	0.1148208882	0.1158573943	0.1192512135
249	0.0669133716	0.07380776408	0.06950202382
250	0.1086454546	0.1049267705	0.1081713982
251	8.174386921e-05	4.08719346e-05	1
252	3.633060854e-05	0	1
253	0.07282401967	0.08088697432	0.06465727328
254	0.07319920385	0.07219814067	0.06810660834
255	0.105726596	0.1028386265	0.104135656
256	0.1034778236	0.1018047031	0.1100371014
257	0.01514968718	0.03535819228	0.9233692256
258	0.03950181955	0.04628713477	0.7337226361
259	0.09296528309	0.09052588992	0.08567919288
260	0.1020123138	0.1011047008	0.1061234023
261	0.07718066146	0.07517425935	0.07547746368
262	0.08497617295	0.08487154238	0.08643581079
263	8.067429048e-05	0	0.0001839237057
264	0.003987382225	0.001168000981	0.01319429164
265	0.07699133328	0.07555286684	0.08260246874
266	0.1023921151	0.1015736678	0.1072418139
267	0.02428200531	0.01146052876	0.01774790556
268	0.06744616758	0.06699426936	0.06501186717
269	0.1059708787	0.1059582295	0.1116260536
270	0.08682770064	0.08610034596	0.08063323773
271	0.01573715144	0.02447958466	0.02058301648
272	0.07873103487	0.08295343023	0.5839310244
273	0.1081244795	0.1082047006	0.1070412807
274	0.08369481089	0.08350793171	0.08257792209
275	0.04472042665	0.02690128946	0.0488024563
276	0.08586152509	0.08343798139	0.08291662069
277	0.1055546481	0.1090569511	0.1137665772
278	0.1134204681	0.1129563549	0.1212343842
279	0.0122148059	0.006905795857	1.520501971
280	0.01751708214	0.006582940361	2.006627132
281	0.09989127739	0.09947872991	0.1061580099
282	0.1052817369	0.1032543623	0.1090674242
283	0.0982904949	0.1001135825	0.1021401729
284	0.1026625586	0.1012451321	0.1072144268
285	0.1131439822	0.1150204603	0.1158404551
286	0.001153582031	0.001100266443	0.001242230714
287	0.001003283982	0.0009173545853	0.001231999795
288	0.1091777888	0.1093703821	0.1081144925
289	0.09006379193	0.09144980136	0.08830188744
290	0.1078323511	0.1066120216	0.109479017
291	0.005571635779	0.02823934314	1.10518752
292	0.01783555504	0.03892739554	0.8057100477
293	0.1027229814	0.1004764029	0.10285882
294	0.1027066377	0.1021029226	0.106285953
295	0.03676970082	0.0354423279	0.02072201997
296	0.07071278551	0.06981594139	0.1447905671
297	0.06208342249	0.06402787046	0.2339158973
298	0.09827431367	0.09865253448	0.1058379218
299	0.08022149043	0.07909172448	0.08288598547
300	0.08505536321	0.08482344917	0.08625688737
301	0.05795082245	0.06481260846	0.06023499578
302	0.06940994682	0.06903093251	0.07024585646
303	0.01815661638	0.01876505893	0.0262277172
304	0.0805117095	0.08063175135	0.07206562167
305	0.08424698436	0.08571942812	0.08333178345
306	0.09105411126	0.09074849027	0.09438551453
307	0.09992946488	0.09869818497	0.1040302222
308	0.1032832743	0.1025406551	0.1059782399
309	0.1043919732	0.1026053265	0.1105468731
310	0.101234364	0.09999916892	0.1066685352
311	0.06519075814	0.06423878724	0.06740179892
312	0.0742860105	0.07299652343	0.07677120931
313	0.01606111655	0.004751751305	0.01040415792
314	0.04652963765	0.06404004734	0.05645518393
315	0.09654575686	0.09660906219	0.09547888149
316	0.08843734505	0.09010797092	0.09327868504
317	0.1141875725	0.1146043493	0.1191320125
318	0.05299899754	0.04921407665	0.04948894126
319	0.09617471154	0.09586579236	0.1016262594
320	0.1141967844	0.1150050594	0.1181993378
321	0.01304545287	0.006999338762	0.0141850221
322	0.07432384473	0.07512633965	0.07508423714
323	0.09968848951	0.09975828884	0.1048213756
324	0.1051313848	0.1038531882	0.1107091835
325	0.07375527747	0.07420924182	0.07542999252
326	0.05132201622	0.06097152365	0.04915657996
327	0.04887505834	0.05654990209	0.04696838846
328	0.006649194689	1.816530427e-05	0.3150947537
329	0.04007212606	0.04853923536	1.438488906
330	0.07773542976	0.08184758416	0.08155360197
331	0.02856619661	0.03204888733	0.03445542921
332	0.09176798957	0.09753434803	0.0906667611
333	0.01723597294	0.02582574521	0.01779282938
334	0.1029893815	0.102335303	0.1068514009
335	0.08721002838	0.07843614526	0.09333607131
336	0.09537308844	0.09727079025	0.1026450958
337	0.05860388262	0.0481926643	0.6491329357
338	0.03964874276	0.03690030531	0.9180369686
339	0.07388640001	0.07641041179	0.07743711775
340	0.01684874699	0.00717964582	0.5065710777
341	0.09171677181	0.09076834402	0.2763963982
342	0.08277479731	0.08161282956	0.08350493134
343	0.1070586221	0.1068949576	0.1071112733
344	0.07908176688	0.07634834249	0.06864057758
345	0.09285356691	0.09072254553	0.0957615078
346	0.1098929718	0.1084903529	0.1131443334
347	0.09387024404	0.09254106761	0.09743124406
348	0.1046829587	0.1040407477	0.1059649124
349	0.1072299392	0.1065751881	0.1165631792
350	0.1019450294	0.1019141515	0.1038256338
351	0.09353672849	0.09303190135	0.1008935413
352	0.01892718541	0.01331650895	0.5346247898
353	0.02680759628	0.006619695815	0.03020818517
354	0.03029657927	0.02082388159	0.03842508324
355	0.0972505766	0.09492411109	0.09919920528
356	0.1030721589	0.09794639893	0.1037440319
357	0.09693038736	0.09599029063	0.1056538785
358	0.1046232868	0.1044453039	0.1085831999
359	0.09640234979	0.09580849762	0.101602408
360	0.1070155983	0.1088174274	0.1107265749
361	0.03478185994	0.02614797017	0.03758355709
362	0.1176459384	0.1163424013	0.1241475259
363	0.07387682641	0.08267361972	0.08173096763
364	0.05837730109	0.04116175361	0.06823725708
365	0.03585532447	0.03774533215	0.6330231359
366	0.03130745443	0.01093241517	0.5422096899
367	0.03679874119	0.05869486314	0.02593394701
368	0.09832675633	0.1000900111	0.1030193774
369	0.08957232635	0.0892201301	0.09221322096
370	0.1055561492	0.1041843356	0.1107678447
371	0.09170466375	0.0901931905	0.0976796767
372	0	0	0
373	0.09080578477	0.09377023699	0.09816237765
374	0.06929816737	0.07454731319	0.2658341673
375	0	0	0
376	0.1024538866	0.1061847137	0.1124824753
377	0.06599856093	0.06147840028	0.07914720459
378	0.1049388748	0.1038598211	0.106502746
379	0.08285602581	0.06917396641	0.07255356031
380	0.06999261696	0.07237303442	0.56477549
381	0.08072266673	0.08379905297	0.3751807483
382	0.09814069434	0.09669453449	0.103981669
383	0.1039025949	0.1027084625	0.1100152986
384	0.05642712183	0.06937466328	0.05027773248
385	0.06809312639	0.08101775659	0.05996437684
386	0.01275293385	0.0258343967	0.02031392045
387	0.1027745733	0.1022720798	0.108015252
388	0.0912801322	0.08181446446	0.09389178173
389	0.08679163445	0.08734581272	0.08876213653
390	0.08549340935	0.08562346006	0.09145623001
391	0.1031163925	0.1016995591	0.1046912236
392	0.001644296473	0.001460943531	0.00195972061
393	0.001088028689	0.0009015691303	0.001274894048
394	0.09089886978	0.1049746179	0.1098289162
395	0.06120250104	0.06006655018	0.06823647279
396	0.06120954576	0.06543517631	0.07491436738
397	0.06791942063	0.05103477637	0.1846134396
398	0.04041573986	0.02957842822	0.04992900945
399	0.0259192837	0.01745574947	0.01790056673
400	0	0	0.00683120285
401	0.05308740793	0.04329771051	0.06308386868
402	0.05243150398	0.05457422738	0.05639463085
403	0.0935822919	0.09245531938	0.09710139906
404	0.1022277734	0.1012210717	0.1081980602
405	0.1105357503	0.1116424034	0.1122458559
406	0.08510187478	0.08901581536	0.08994414367
407	0.1054920053	0.1043478728	0.1083159948
408	0.07370183827	0.0870559854	0.0673855541
409	0.01739710743	0.02595007511	0.04392527863
410	0.05195235518	0.04164244642	0.05053654848
411	0.06628750039	0.05389981605	0.07008546444
412	0.01822112028	0.02775258164	0.02836853899
413	3.245712454e-05	0.004836964031	5.382312376e-05
414	0.0758052974	0.07504149552	0.07580621447
415	0.09412616595	0.09354278956	0.08935113289
416	0.01641082697	0.02648175811	0.01711354635
417	0.04863224358	0.05328222281	0.04787432287
418	0.0005547895205	0.0005804567483	0.0004751362398
419	0.001369209809	0.001348773842	0.001388286328
420	0.09925926848	0.09831136203	0.09902778845
421	0.06851885481	0.06755738057	0.07136141932
422	0.06763970845	0.06617132942	0.06888995915
423	0.08635982942	0.08607786795	0.09121450473
424	0.04469980194	0.05931243363	0.06440102848
425	0.07396537531	0.05098699595	0.6640485654
426	0.08598098283	0.05911593019	0.4756660994
427	0.02068149954	0.02320794573	1.120935926
428	0.0373380976	0.0447789653	0.5393854232
429	0.1083783217	0.1094007637	0.1111324265
430	8.855585831e-05	8.174386921e-05	0.8
431	8.855585831e-05	8.174386921e-05	0.8
432	0.006683562058	0.00547752962	0.7051593462
433	0.00755586984	0.01030837347	2.608864764
434	0.008578245866	0.01161928404	1.815120653
435	0.03869509429	0.03158209282	0.033495642
436	0.08148568407	0.09156315773	0.09254083847
437	0.07758666372	0.07886479711	0.06724864411
438	0.09083299511	0.09249325918	0.09107614234
439	0.1038150945	0.1054184031	0.1051452044
440	0.03907713711	0.04398186907	0.03590758919
441	0.03757931458	0.04375336322	0.04326821243
442	0	0.006371543538	0
443	0.04591761056	0.05395266357	0.7603610133
444	0.08979298972	0.09028827382	0.08739998754
445	0.0322762078	0.03242217945	1.325340019
446	0.04411260195	0.05139248865	0.9353132321
447	2.134423252e-05	1.816530427e-05	0
448	0.0001702997275	0.0001907356948	0.9
449	0.09928064536	0.09785161069	0.1024006837
450	0.0001877061782	8.715020977e-05	1.900075236
451	0.0004823037997	0.000408719346	2.300083917
452	0.105433144	0.1058109765	0.1133636063
453	0.1136548949	0.1148707375	0.1208490041
454	0.01280359362	0.000136239782	0.8181052131
455	0.006340567769	0.01267718744	0.01255871978
456	0.007260419073	0.01399775379	0.01401533998
457	0.08194945569	0.08364187893	0.08688285446
458	0.0350730586	0.05074565068	0.2539740041
459	0.07845803009	0.08354217677	0.07721936365
460	0.05331848996	0.06523894941	0.1616190146
461	0.05843691057	0.06328195037	0.1597046066
462	0.1113547236	0.1128151527	0.118180691
463	0.1025689303	0.100883135	0.104677095
464	0.108581198	0.1065054632	0.1125193188
465	0.1031872547	0.09958204909	0.1009906899
466	0.09439411368	0.09634598882	0.1014012224
467	0.004400399382	0.008493195573	0
468	0.1030671153	0.1019706355	0.1096781542
469	0.09590697714	0.09513694292	0.09733196468
470	0.09041724964	0.08939314215	0.09057928798
471	0.1019089159	0.1010438284	0.1053238849
472	0.1023437743	0.1041095558	0.1062192282
473	0.09622654553	0.09457390535	0.1044125973
474	0.05541028954	0.06229514757	0.6327490083
475	0.08833512203	0.08819162034	0.09289522286
476	0.04297128289	0.04709715709	0.03951560173
477	0.092189552	0.08905489057	0.08683136664
478	0.02792288113	0.02490649314	0.03123182176
479	0.04938346766	0.03516806667	0.06266923225
480	0.04617034733	0.05116618206	0.04019114345
481	0.07990276882	0.07796750092	0.08161895799
482	0.06001166532	0.063390321	0.9479819099
483	0.08366067689	0.08830255559	0.08456698443
484	0.07109601222	0.08272413999	0.06120204085
485	0.04292864268	0.04092449453	0.03753098486
486	0.1094564667	0.1102689026	0.1165361151
487	0.103135675	0.1031019868	0.1079024491
488	0.1080684847	0.1067686649	0.1107939601
489	0.02647510088	0.03508922755	0.02487296217
490	0.04383917592	0.03705608173	0.03395548882
491	0.04386432098	0.03113851544	0.02769598946
492	0.08959370659	0.08988525322	0.07940963164
493	0.07526949557	0.07828966413	0.07938578231
494	0.06458806474	0.06678901102	0.06461640928
495	0.08305254887	0.08300640894	0.07789054845
496	0.07687977983	0.07868476432	0.0775036228
497	0.07121880746	0.06793508969	0.3646099414
498	0.02673414516	0.02617825969	0.01232250054
499	0.08261159327	0.08233494881	0.08569298458
500	0.02580044602	0	0.02293679789
501	0.1018346445	0.102691609	0.1120712137
502	0.07853540536	0.07635791142	0.07965066494
503	0.1112148544	0.1121682026	0.1213610049
504	0.04126704966	0.0277850309	0.02994787684
505	0.1011511076	0.09172288057	0.1074830954
506	0.06709062331	0.06604357811	0.06895470714
507	0.0743343994	0.07301032649	0.07626171205
508	0.09128934438	0.09143519149	0.09893754692
509	0.1060071649	0.1044437609	0.117358712
510	0.109872933	0.1100409256	0.1139380618
511	0.1090613812	0.1065320487	0.1107079317
512	0.06213986712	0.06743044484	1.248292354
513	0.04454765098	0.0583982519	0.2441003824
514	0.02354432666	0.01978004565	0.02062169724
515	0.07127227988	0.07623248617	0.06881236261
516	0.1067619208	0.1052889016	0.1123736361
517	0.006718611152	0.006791594849	0.9195425974
518	0.0527593384	0.03793314596	0.0593489545
519	0.07998561101	0.08090514856	0.07968251367
520	0.06247211118	0.04254390788	0.05412117454
521	0.09288345238	0.09259308997	0.09206449508
522	0.04227226305	0.02292868529	0.03160408117
523	0.09093300103	0.09085829145	0.09475875531
524	0.06835355749	0.07608483547	0.06865969127
525	0.0372625027	0.03354622123	0.0297496458
526	0.03419619079	0.03082841781	0.02730449844
527	0.0812994543	0.08211511439	0.08562910205
528	0.07610727946	0.07519348305	0.07027714405
529	0.08663168956	0.08713326619	0.07128295083
530	0.1018731409	0.100787856	0.1100576024
531	0.08721093104	0.08281308218	0.09586639084
532	0.08766168193	0.09192808369	0.07997811561
533	0.02089725671	0.01517986319	0.007835791504
534	0.08972800588	0.08988180405	0.09080763016
535	0.1087645894	0.1067444946	0.1075364774
536	0.009485638764	0.01885113952	0.6316378968
537	0.03934577926	0.04295214669	0.5435864684
538	0.09537774228	0.09517201494	0.09641998107
539	0.1044012465	0.1041298003	0.1081912073
540	0.09708330805	0.09709149521	0.1914608405
541	0.09215309998	0.09268507372	0.09326285489
542	0.104756946	0.1053198083	0.1073529935
543	0.1075909963	0.1094037692	0.1076677462
544	0.0005053628728	0.0005804511243	0.0007607186845
545	0	0.01602777412	0.009186790039
546	0.1066752428	0.1089722499	0.1156498673
547	0.09005729966	0.08678051622	0.09908806731
548	0.07701213574	0.07363479004	0.08483020316
549	0.04920967801	0.04346220358	0.5387832503
550	0.1031570242	0.1041233076	0.112792119
551	0.07264219343	0.04870961692	0.04981965076
552	0.1119240082	0.1107013712	0.1149302307
553	0.1112700227	0.1081865224	0.1107107654
554	0.09601795029	0.09308805431	0.1011185579
555	0.09679355717	0.09657608297	0.1005916679
556	0.03729492779	0.03357466164	0.02973319471
557	0.03838667029	0.03578630513	0.03271314437
558	0.08646254731	0.08720879289	0.08535350695
559	0.08525924631	0.08382231868	0.08543165609
560	0.1004829435	0.097665789	0.09745041089
561	0.07207591113	0.07553135705	0.07858231724
562	0.0435297052	0.01716060993	0.02993950941
563	0.06975172167	0.07402689097	0.0716078071
564	0.04865563269	0.04694713963	0.05159934547
565	0.07886464092	0.07881128418	0.08240036501
566	0.06625508892	0.06095685691	0.07122566269
567	0.09423622093	0.09388062988	0.09800084588
568	0.01038523212	0	0.00962193522
569	0.1067598156	0.1071313268	0.1131957922
570	0.097509389	0.0997158516	0.1028925553
571	0.1038260121	0.1058910323	0.09672780061
572	0.08024443118	0.08814361867	0.07045466799
573	0.03901179968	0.0780946213	0.08125430126
574	0.04694916568	0.04155146345	0.1568360839
575	0.05819815712	0.06936930149	0.05035973127
576	0.09315312463	0.09302100529	0.09599822344
577	0.1066636161	0.1059654352	0.1048016301
578	0.0986333093	0.1027709265	0.1060815574
579	0.009943870361	0.006730035556	0.01295802789
580	0.08254044081	0.07951508093	0.08284936241
581	0.006908190209	9.809264305e-05	1.8
582	0.008102229867	0.006345707432	2.006133494
583	0.09052304957	0.08995455791	0.09650202893
584	0.02384848041	0.0159990862	0.01667653736
585	0.0934954111	0.08566014851	0.09544891511
586	0.03914410569	0.04806277284	0.01951167516
587	0.07931243531	0.08434217831	0.09419844638
588	0.09769765902	0.09934623436	0.1042883403
589	0.1068524761	0.1071810473	0.1138642602
590	0.1015602507	0.1003087994	0.1010565308
591	0.020525409	0.03171800042	0
592	0.09495699774	0.09373485995	0.09829650436
593	0.07880933137	0.06035579766	0.05472018038
594	0.09838573028	0.09993560147	0.1066495724
595	0.09698747357	0.09605048618	0.09996124232
596	0.03813011444	0.0576582129	0.7353232142
597	0.07564779448	0.07052302299	0.07344319675
598	0.1150942309	0.1149719373	0.1199405922
599	0.1119600578	0.1123481351	0.1162798246
600	0.002575904443	6.710317622e-05	0.1000927892
601	0.01162649768	0.0002087748511	0.3059594411
602	0.04419879744	0.05164034957	0.03904337906
603	0.07791100508	0.08813362627	0.08772562405
604	4.08719346e-05	1.36239782e-05	0.3
605	4.08719346e-05	1.36239782e-05	0.3
606	0.07978343936	0.06659282361	0.07439305976
607	0.1108114055	0.1095018521	0.1161074426
608	0.09491811204	0.09600651016	0.0995964659
609	0.06994156898	0.06694643386	0.08284376762
610	0.05701625484	0.06911725081	0.06757810686
611	0.108246178	0.1066628178	0.1119342349
612	0.09804629374	0.09839024787	0.0989533359
613	0.01368732667	0.00519443406	0.01077616324
614	0.08001316157	0.07127612402	0.08168548776
615	0.09335249396	0.09268453099	0.09474986936
